"order_id","order_date","product_name","category_name","quantity","sale_amount","ship_country"
10516,1997-04-24,Jack's New England Clam Chowder,Seafood,80,771.9999694824219,Ireland
10516,1997-04-24,Singaporean Hokkien Fried Mee,Grains/Cereals,20,280.0,Ireland
10517,1997-04-24,Filo Mix,Grains/Cereals,6,42.0,UK
10517,1997-04-24,Raclette Courdavault,Dairy Products,4,220.0,UK
10517,1997-04-24,Outback Lager,Beverages,6,90.0,UK
10518,1997-04-25,Guaraná Fantástica,Beverages,5,22.5,Mexico
10518,1997-04-25,Côte de Blaye,Beverages,15,3952.5,Mexico
10518,1997-04-25,Gula Malacca,Condiments,9,175.05000686645508,Mexico
10519,1997-04-28,Ikura,Seafood,16,496.0,Switzerland
10519,1997-04-28,Gnocchi di nonna Alice,Grains/Cereals,40,1520.0,Switzerland
10519,1997-04-28,Camembert Pierrot,Dairy Products,10,340.0,Switzerland
10520,1997-04-29,Guaraná Fantástica,Beverages,8,36.0,Norway
10520,1997-04-29,Perth Pasties,Meat/Poultry,5,163.99999618530273,Norway
10521,1997-04-29,Steeleye Stout,Beverages,3,54.0,Argentina
10521,1997-04-29,Jack's New England Clam Chowder,Seafood,10,96.49999618530273,Argentina
10521,1997-04-29,Scottish Longbreads,Confections,6,75.0,Argentina
10522,1997-04-30,Chai,Beverages,40,720.0,Germany
10522,1997-04-30,Northwoods Cranberry Sauce,Condiments,24,960.0,Germany
10522,1997-04-30,Nord-Ost Matjeshering,Seafood,20,517.7999877929688,Germany
10522,1997-04-30,Boston Crab Meat,Seafood,25,459.99999046325684,Germany
10523,1997-05-01,Alice Mutton,Meat/Poultry,25,975.0,UK
10523,1997-05-01,Sir Rodney's Marmalade,Confections,15,1215.0,UK
10523,1997-05-01,Gravad lax,Seafood,18,468.0,UK
10523,1997-05-01,Jack's New England Clam Chowder,Seafood,6,57.89999771118164,UK
10524,1997-05-01,Ikura,Seafood,2,62.0,Sweden
10524,1997-05-01,Nord-Ost Matjeshering,Seafood,10,258.8999938964844,Sweden
10524,1997-05-01,Ipoh Coffee,Beverages,60,2760.0,Sweden
10524,1997-05-01,Tourtière,Meat/Poultry,15,111.74999713897705,Sweden
10525,1997-05-02,Inlagd Sill,Seafood,30,570.0,France
10525,1997-05-02,Boston Crab Meat,Seafood,15,275.9999942779541,France
10526,1997-05-05,Chai,Beverages,8,144.0,Finland
10526,1997-05-05,Konbu,Seafood,10,60.0,Finland
10526,1997-05-05,Gnocchi di nonna Alice,Grains/Cereals,30,1140.0,Finland
10527,1997-05-05,Chef Anton's Cajun Seasoning,Condiments,50,1100.0,Germany
10527,1997-05-05,Inlagd Sill,Seafood,30,570.0,Germany
10528,1997-05-06,Queso Cabrales,Dairy Products,3,63.0,USA
10528,1997-05-06,Geitost,Dairy Products,8,20.0,USA
10528,1997-05-06,Mozzarella di Giovanni,Dairy Products,9,313.1999931335449,USA
10529,1997-05-07,Pâté chinois,Meat/Poultry,14,336.0,Belgium
10529,1997-05-07,Scottish Longbreads,Confections,20,250.0,Belgium
10529,1997-05-07,Gudbrandsdalsost,Dairy Products,10,360.0,Belgium
10530,1997-05-08,Alice Mutton,Meat/Poultry,40,1560.0,Austria
10530,1997-05-08,Ipoh Coffee,Beverages,25,1150.0,Austria
10530,1997-05-08,Sirop d'érable,Condiments,20,570.0,Austria
10530,1997-05-08,Lakkalikööri,Beverages,50,900.0,Austria
10531,1997-05-08,Raclette Courdavault,Dairy Products,2,110.0,Argentina
10532,1997-05-09,Nord-Ost Matjeshering,Seafood,15,388.34999084472656,UK
10532,1997-05-09,Louisiana Hot Spiced Okra,Condiments,24,408.0,UK
10533,1997-05-12,Chef Anton's Cajun Seasoning,Condiments,50,1100.0,Sweden
10533,1997-05-12,Mozzarella di Giovanni,Dairy Products,24,835.1999816894531,Sweden
10533,1997-05-12,Röd Kaviar,Seafood,24,360.0,Sweden
10534,1997-05-12,Nord-Ost Matjeshering,Seafood,10,258.8999938964844,Germany
10534,1997-05-12,Boston Crab Meat,Seafood,10,183.99999618530273,Germany
10534,1997-05-12,Tourtière,Meat/Poultry,10,74.49999809265137,Germany
10535,1997-05-13,Queso Cabrales,Dairy Products,50,1050.0,Mexico
10535,1997-05-13,Boston Crab Meat,Seafood,10,183.99999618530273,Mexico
10535,1997-05-13,Ravioli Angelo,Grains/Cereals,5,97.5,Mexico
10535,1997-05-13,Raclette Courdavault,Dairy Products,15,825.0,Mexico
10536,1997-05-14,Queso Manchego La Pastora,Dairy Products,15,570.0,Germany
10536,1997-05-14,Gorgonzola Telino,Dairy Products,20,250.0,Germany
10536,1997-05-14,Geitost,Dairy Products,30,75.0,Germany
10536,1997-05-14,Camembert Pierrot,Dairy Products,35,1190.0,Germany
10537,1997-05-14,Gorgonzola Telino,Dairy Products,30,375.0,Switzerland
10537,1997-05-14,Manjimup Dried Apples,Produce,6,318.0,Switzerland
10537,1997-05-14,Escargots de Bourgogne,Seafood,20,265.0,Switzerland
10537,1997-05-14,Mozzarella di Giovanni,Dairy Products,21,730.7999839782715,Switzerland
10537,1997-05-14,Röd Kaviar,Seafood,9,135.0,Switzerland
10538,1997-05-15,Outback Lager,Beverages,7,105.0,UK
10538,1997-05-15,Mozzarella di Giovanni,Dairy Products,1,34.79999923706055,UK
10539,1997-05-16,Konbu,Seafood,8,48.0,UK
10539,1997-05-16,Sir Rodney's Scones,Confections,15,150.0,UK
10539,1997-05-16,Geitost,Dairy Products,15,37.5,UK
10539,1997-05-16,Maxilaku,Confections,6,120.0,UK
10540,1997-05-19,Aniseed Syrup,Condiments,60,600.0,Germany
10540,1997-05-19,Gumbär Gummibärchen,Confections,40,1249.1999816894531,Germany
10540,1997-05-19,Côte de Blaye,Beverages,30,7905.0,Germany
10540,1997-05-19,Scottish Longbreads,Confections,35,437.5,Germany
10541,1997-05-19,Guaraná Fantástica,Beverages,35,157.5,Brazil
10541,1997-05-19,Côte de Blaye,Beverages,4,1054.0,Brazil
10541,1997-05-19,Louisiana Fiery Hot Pepper Sauce,Condiments,36,757.7999725341797,Brazil
10541,1997-05-19,Flotemysost,Dairy Products,9,193.5,Brazil
10542,1997-05-20,Queso Cabrales,Dairy Products,15,315.0,Germany
10542,1997-05-20,Tourtière,Meat/Poultry,24,178.79999542236328,Germany
10543,1997-05-21,Queso Manchego La Pastora,Dairy Products,30,1140.0,Venezuela
10543,1997-05-21,Tunnbröd,Grains/Cereals,70,630.0,Venezuela
10544,1997-05-21,Rössle Sauerkraut,Produce,7,319.19998931884766,USA
10544,1997-05-21,Laughing Lumberjack Lager,Beverages,7,98.0,USA
10545,1997-05-22,Queso Cabrales,Dairy Products,10,210.0,USA
10546,1997-05-23,Uncle Bob's Organic Dried Pears,Produce,10,300.0,France
10546,1997-05-23,Steeleye Stout,Beverages,30,540.0,France
10546,1997-05-23,Tarte au sucre,Confections,40,1971.9999694824219,France
10547,1997-05-23,Mascarpone Fabioli,Dairy Products,24,768.0,UK
10547,1997-05-23,Inlagd Sill,Seafood,60,1140.0,UK
10548,1997-05-26,Sasquatch Ale,Beverages,10,140.0,Germany
10548,1997-05-26,Jack's New England Clam Chowder,Seafood,14,135.09999465942383,Germany
10549,1997-05-27,Gorgonzola Telino,Dairy Products,55,687.5,Germany
10549,1997-05-27,Rogede sild,Seafood,100,950.0,Germany
10549,1997-05-27,Manjimup Dried Apples,Produce,48,2544.0,Germany
10550,1997-05-28,Alice Mutton,Meat/Poultry,8,312.0,Spain
10550,1997-05-28,Teatime Chocolate Biscuits,Confections,10,91.99999809265137,Spain
10550,1997-05-28,Sir Rodney's Scones,Confections,6,60.0,Spain
10550,1997-05-28,Sirop d'érable,Condiments,10,285.0,Spain
10551,1997-05-28,Pavlova,Confections,40,698.0000305175781,Portugal
10551,1997-05-28,Steeleye Stout,Beverages,20,360.0,Portugal
10551,1997-05-28,Gula Malacca,Condiments,40,778.0000305175781,Portugal
10552,1997-05-29,Gudbrandsdalsost,Dairy Products,18,648.0,Venezuela
10552,1997-05-29,Rhönbräu Klosterbier,Beverages,30,232.5,Venezuela
10553,1997-05-30,Queso Cabrales,Dairy Products,15,315.0,Finland
10553,1997-05-30,Pavlova,Confections,14,244.30001068115234,Finland
10553,1997-05-30,Gustaf's Knäckebröd,Grains/Cereals,24,504.0,Finland
10553,1997-05-30,Gorgonzola Telino,Dairy Products,30,375.0,Finland
10553,1997-05-30,Steeleye Stout,Beverages,6,108.0,Finland
10554,1997-05-30,Pavlova,Confections,30,523.5000228881836,Germany
10554,1997-05-30,Tunnbröd,Grains/Cereals,20,180.0,Germany
10554,1997-05-30,Tarte au sucre,Confections,20,985.9999847412109,Germany
10554,1997-05-30,Original Frankfurter grüne Soße,Condiments,10,130.0,Germany
10555,1997-06-02,Tofu,Produce,30,697.5,USA
10555,1997-06-02,Teatime Chocolate Biscuits,Confections,35,321.9999933242798,USA
10555,1997-06-02,Guaraná Fantástica,Beverages,18,81.0,USA
10555,1997-06-02,Manjimup Dried Apples,Produce,20,1060.0,USA
10555,1997-06-02,Gnocchi di nonna Alice,Grains/Cereals,40,1520.0,USA
10556,1997-06-03,Mozzarella di Giovanni,Dairy Products,24,835.1999816894531,Denmark
10557,1997-06-03,Wimmers gute Semmelknödel,Grains/Cereals,30,997.5,Germany
10557,1997-06-03,Rhönbräu Klosterbier,Beverages,20,155.0,Germany
10558,1997-06-04,Zaanse koeken,Confections,25,237.5,UK
10558,1997-06-04,Manjimup Dried Apples,Produce,20,1060.0,UK
10558,1997-06-04,Filo Mix,Grains/Cereals,30,210.0,UK
10558,1997-06-04,Perth Pasties,Meat/Poultry,18,590.3999862670898,UK
10558,1997-06-04,Röd Kaviar,Seafood,3,45.0,UK
10559,1997-06-05,Jack's New England Clam Chowder,Seafood,12,115.79999542236328,France
10559,1997-06-05,Pâté chinois,Meat/Poultry,18,432.0,France
10560,1997-06-06,Nord-Ost Matjeshering,Seafood,20,517.7999877929688,Germany
10560,1997-06-06,Tarte au sucre,Confections,15,739.4999885559082,Germany
10561,1997-06-06,Gula Malacca,Condiments,10,194.50000762939453,Sweden
10561,1997-06-06,Manjimup Dried Apples,Produce,50,2650.0,Sweden
10562,1997-06-09,Geitost,Dairy Products,20,50.0,Italy
10562,1997-06-09,Tarte au sucre,Confections,10,492.99999237060547,Italy
10563,1997-06-10,Inlagd Sill,Seafood,25,475.0,Brazil
10563,1997-06-10,Filo Mix,Grains/Cereals,70,490.0,Brazil
10564,1997-06-10,Alice Mutton,Meat/Poultry,16,624.0,USA
10564,1997-06-10,Gorgonzola Telino,Dairy Products,6,75.0,USA
10564,1997-06-10,Pâté chinois,Meat/Poultry,25,600.0,USA
10565,1997-06-11,Guaraná Fantástica,Beverages,25,112.5,Canada
10565,1997-06-11,Wimmers gute Semmelknödel,Grains/Cereals,18,598.5,Canada
10566,1997-06-12,Queso Cabrales,Dairy Products,35,735.0,France
10566,1997-06-12,Carnarvon Tigers,Seafood,18,1125.0,France
10566,1997-06-12,Lakkalikööri,Beverages,10,180.0,France
10567,1997-06-12,Gorgonzola Telino,Dairy Products,60,750.0,Ireland
10567,1997-06-12,Manjimup Dried Apples,Produce,3,159.0,Ireland
10567,1997-06-12,Raclette Courdavault,Dairy Products,40,2200.0,Ireland
10568,1997-06-13,Ikura,Seafood,5,155.0,Spain
10569,1997-06-16,Gorgonzola Telino,Dairy Products,35,437.5,USA
10569,1997-06-16,Lakkalikööri,Beverages,30,540.0,USA
10570,1997-06-17,Queso Cabrales,Dairy Products,15,315.0,Canada
10570,1997-06-17,Gnocchi di nonna Alice,Grains/Cereals,60,2280.0,Canada
10571,1997-06-17,Tofu,Produce,11,255.75,Austria
10571,1997-06-17,Singaporean Hokkien Fried Mee,Grains/Cereals,28,392.0,Austria
10572,1997-06-18,Pavlova,Confections,12,209.40000915527344,Sweden
10572,1997-06-18,Mascarpone Fabioli,Dairy Products,10,320.0,Sweden
10572,1997-06-18,Boston Crab Meat,Seafood,50,919.9999809265137,Sweden
10572,1997-06-18,Rhönbräu Klosterbier,Beverages,15,116.25,Sweden
10573,1997-06-19,Alice Mutton,Meat/Poultry,18,702.0,Mexico
10573,1997-06-19,Sasquatch Ale,Beverages,40,560.0,Mexico
10573,1997-06-19,Perth Pasties,Meat/Poultry,25,819.9999809265137,Mexico
10574,1997-06-19,Geitost,Dairy Products,14,35.0,USA
10574,1997-06-19,Boston Crab Meat,Seafood,2,36.79999923706055,USA
10574,1997-06-19,Tarte au sucre,Confections,10,492.99999237060547,USA
10574,1997-06-19,Wimmers gute Semmelknödel,Grains/Cereals,6,199.5,USA
10575,1997-06-20,Raclette Courdavault,Dairy Products,12,660.0,Germany
10575,1997-06-20,Vegie-spread,Condiments,6,263.40000915527344,Germany
10575,1997-06-20,Mozzarella di Giovanni,Dairy Products,30,1043.9999771118164,Germany
10575,1997-06-20,Lakkalikööri,Beverages,10,180.0,Germany
10576,1997-06-23,Chai,Beverages,10,180.0,Mexico
10576,1997-06-23,Gorgonzola Telino,Dairy Products,20,250.0,Mexico
10576,1997-06-23,Gula Malacca,Condiments,21,408.4500160217285,Mexico
10577,1997-06-23,Chartreuse verte,Beverages,10,180.0,USA
10577,1997-06-23,Rhönbräu Klosterbier,Beverages,20,155.0,USA
10577,1997-06-23,Original Frankfurter grüne Soße,Condiments,18,234.0,USA
10578,1997-06-24,Steeleye Stout,Beverages,20,360.0,UK
10578,1997-06-24,Ravioli Angelo,Grains/Cereals,6,117.0,UK
10579,1997-06-25,Genen Shouyu,Condiments,10,155.0,USA
10579,1997-06-25,Rhönbräu Klosterbier,Beverages,21,162.75,USA
10580,1997-06-26,Tofu,Produce,15,348.75,Germany
10580,1997-06-26,Jack's New England Clam Chowder,Seafood,9,86.84999656677246,Germany
10580,1997-06-26,Louisiana Fiery Hot Pepper Sauce,Condiments,30,631.4999771118164,Germany
10581,1997-06-26,Rhönbräu Klosterbier,Beverages,50,387.5,Brazil
10582,1997-06-27,Ravioli Angelo,Grains/Cereals,4,78.0,Germany
10582,1997-06-27,Lakkalikööri,Beverages,14,252.0,Germany
10583,1997-06-30,Thüringer Rostbratwurst,Meat/Poultry,10,1237.9000091552734,Finland
10583,1997-06-30,Camembert Pierrot,Dairy Products,24,816.0,Finland
10583,1997-06-30,Gudbrandsdalsost,Dairy Products,10,360.0,Finland
10584,1997-06-30,Gorgonzola Telino,Dairy Products,50,625.0,France
10585,1997-07-01,Zaanse koeken,Confections,15,142.5,Brazil
10586,1997-07-02,Filo Mix,Grains/Cereals,4,28.0,Italy
10587,1997-07-02,Gumbär Gummibärchen,Confections,6,187.37999725341797,Brazil
10587,1997-07-02,Steeleye Stout,Beverages,20,360.0,Brazil
10587,1997-07-02,Original Frankfurter grüne Soße,Condiments,20,260.0,Brazil
10588,1997-07-03,Carnarvon Tigers,Seafood,40,2500.0,Germany
10588,1997-07-03,Singaporean Hokkien Fried Mee,Grains/Cereals,100,1400.0,Germany
10589,1997-07-04,Steeleye Stout,Beverages,4,72.0,USA
10590,1997-07-07,Chai,Beverages,20,360.0,Canada
10590,1997-07-07,Original Frankfurter grüne Soße,Condiments,60,780.0,Canada
10591,1997-07-07,Aniseed Syrup,Condiments,14,140.0,Denmark
10591,1997-07-07,Uncle Bob's Organic Dried Pears,Produce,10,300.0,Denmark
10591,1997-07-07,Tourtière,Meat/Poultry,50,372.49999046325684,Denmark
10592,1997-07-08,Genen Shouyu,Condiments,25,387.5,Germany
10592,1997-07-08,Gumbär Gummibärchen,Confections,5,156.14999771118164,Germany
10593,1997-07-09,Sir Rodney's Marmalade,Confections,21,1701.0,Germany
10593,1997-07-09,Gudbrandsdalsost,Dairy Products,20,720.0,Germany
10593,1997-07-09,Lakkalikööri,Beverages,4,72.0,Germany
10594,1997-07-09,Filo Mix,Grains/Cereals,24,168.0,USA
10594,1997-07-09,Escargots de Bourgogne,Seafood,30,397.5,USA
10595,1997-07-10,Steeleye Stout,Beverages,30,540.0,Austria
10595,1997-07-10,Sirop d'érable,Condiments,120,3420.0,Austria
10595,1997-07-10,Gudbrandsdalsost,Dairy Products,65,2340.0,Austria
10596,1997-07-11,Gnocchi di nonna Alice,Grains/Cereals,5,190.0,USA
10596,1997-07-11,Vegie-spread,Condiments,24,1053.6000366210938,USA
10596,1997-07-11,Rhönbräu Klosterbier,Beverages,30,232.5,USA
10597,1997-07-11,Guaraná Fantástica,Beverages,35,157.5,Austria
10597,1997-07-11,Ravioli Angelo,Grains/Cereals,20,390.0,Austria
10597,1997-07-11,Louisiana Fiery Hot Pepper Sauce,Condiments,12,252.59999084472656,Austria
10598,1997-07-14,Schoggi Schokolade,Confections,50,2195.0000762939453,USA
10598,1997-07-14,Flotemysost,Dairy Products,9,193.5,USA
10599,1997-07-15,Tarte au sucre,Confections,10,492.99999237060547,UK
10600,1997-07-16,Tourtière,Meat/Poultry,4,29.799999237060547,USA
10600,1997-07-16,Röd Kaviar,Seafood,30,450.0,USA
10601,1997-07-16,Konbu,Seafood,60,360.0,Venezuela
10601,1997-07-16,Raclette Courdavault,Dairy Products,35,1925.0,Venezuela
10602,1997-07-17,Original Frankfurter grüne Soße,Condiments,5,65.0,Denmark
10603,1997-07-18,Gustaf's Knäckebröd,Grains/Cereals,48,1008.0,USA
10603,1997-07-18,Maxilaku,Confections,25,500.0,USA
10604,1997-07-18,Chocolade,Confections,6,76.5,Portugal
10604,1997-07-18,Lakkalikööri,Beverages,10,180.0,Portugal
10605,1997-07-21,Pavlova,Confections,30,523.5000228881836,Canada
10605,1997-07-21,Raclette Courdavault,Dairy Products,20,1100.0,Canada
10605,1997-07-21,Camembert Pierrot,Dairy Products,70,2380.0,Canada
10605,1997-07-21,Flotemysost,Dairy Products,15,322.5,Canada
10606,1997-07-22,Chef Anton's Cajun Seasoning,Condiments,20,440.0,Brazil
10606,1997-07-22,Pâté chinois,Meat/Poultry,20,480.0,Brazil
10606,1997-07-22,Tarte au sucre,Confections,10,492.99999237060547,Brazil
10607,1997-07-22,Uncle Bob's Organic Dried Pears,Produce,45,1350.0,USA
10607,1997-07-22,Alice Mutton,Meat/Poultry,100,3900.0,USA
10607,1997-07-22,Geitost,Dairy Products,14,35.0,USA
10607,1997-07-22,Boston Crab Meat,Seafood,42,772.7999839782715,USA
10607,1997-07-22,Mozzarella di Giovanni,Dairy Products,12,417.59999084472656,USA
10608,1997-07-23,Gnocchi di nonna Alice,Grains/Cereals,28,1064.0,Germany
10609,1997-07-24,Chai,Beverages,3,54.0,France
10609,1997-07-24,Ikura,Seafood,10,310.0,France
10609,1997-07-24,Sir Rodney's Scones,Confections,6,60.0,France
10610,1997-07-25,Inlagd Sill,Seafood,21,399.0,France
10611,1997-07-25,Chai,Beverages,6,108.0,Poland
10611,1997-07-25,Chang,Beverages,10,190.0,Poland
10611,1997-07-25,Camembert Pierrot,Dairy Products,15,510.0,Poland
10612,1997-07-28,Ikura,Seafood,70,2170.0,USA
10612,1997-07-28,Inlagd Sill,Seafood,55,1045.0,USA
10612,1997-07-28,Maxilaku,Confections,18,360.0,USA
10612,1997-07-28,Camembert Pierrot,Dairy Products,40,1360.0,USA
10612,1997-07-28,Lakkalikööri,Beverages,80,1440.0,USA
10613,1997-07-29,Konbu,Seafood,8,48.0,Venezuela
10613,1997-07-29,Rhönbräu Klosterbier,Beverages,40,310.0,Venezuela
10614,1997-07-29,Queso Cabrales,Dairy Products,14,294.0,Germany
10614,1997-07-29,Sir Rodney's Scones,Confections,8,80.0,Germany
10614,1997-07-29,Chartreuse verte,Beverages,5,90.0,Germany
10615,1997-07-30,Pâté chinois,Meat/Poultry,5,120.0,Finland
10616,1997-07-31,Côte de Blaye,Beverages,15,3952.5,USA
10616,1997-07-31,Gnocchi di nonna Alice,Grains/Cereals,14,532.0,USA
10616,1997-07-31,Outback Lager,Beverages,15,225.0,USA
10616,1997-07-31,Flotemysost,Dairy Products,15,322.5,USA
10617,1997-07-31,Raclette Courdavault,Dairy Products,30,1650.0,USA
10618,1997-08-01,Grandma's Boysenberry Spread,Condiments,70,1750.0,Canada
10618,1997-08-01,Gnocchi di nonna Alice,Grains/Cereals,20,760.0,Canada
10618,1997-08-01,Scottish Longbreads,Confections,15,187.5,Canada
10619,1997-08-04,Sir Rodney's Scones,Confections,42,420.0,Canada
10619,1997-08-04,Gustaf's Knäckebröd,Grains/Cereals,40,840.0,Canada
10620,1997-08-05,Guaraná Fantástica,Beverages,5,22.5,Canada
10620,1997-08-05,Filo Mix,Grains/Cereals,5,35.0,Canada
10621,1997-08-05,Teatime Chocolate Biscuits,Confections,5,45.999999046325684,UK
10621,1997-08-05,Tunnbröd,Grains/Cereals,10,90.0,UK
10621,1997-08-05,Outback Lager,Beverages,20,300.0,UK
10621,1997-08-05,Flotemysost,Dairy Products,15,322.5,UK
10622,1997-08-06,Chang,Beverages,20,380.0,Brazil
10622,1997-08-06,Scottish Longbreads,Confections,18,225.0,Brazil
10623,1997-08-07,Tofu,Produce,21,488.25,Germany
10623,1997-08-07,Teatime Chocolate Biscuits,Confections,15,137.99999713897705,Germany
10623,1997-08-07,Sir Rodney's Scones,Confections,25,250.0,Germany
10623,1997-08-07,Guaraná Fantástica,Beverages,3,13.5,Germany
10623,1997-08-07,Steeleye Stout,Beverages,30,540.0,Germany
10624,1997-08-07,Rössle Sauerkraut,Produce,10,455.99998474121094,USA
10624,1997-08-07,Thüringer Rostbratwurst,Meat/Poultry,6,742.7400054931641,USA
10624,1997-08-07,Gula Malacca,Condiments,10,194.50000762939453,USA
10625,1997-08-08,Tofu,Produce,3,69.75,Mexico
10625,1997-08-08,Singaporean Hokkien Fried Mee,Grains/Cereals,5,70.0,Mexico
10625,1997-08-08,Camembert Pierrot,Dairy Products,10,340.0,Mexico
10626,1997-08-11,Perth Pasties,Meat/Poultry,12,393.59999084472656,Sweden
10626,1997-08-11,Camembert Pierrot,Dairy Products,20,680.0,Sweden
10626,1997-08-11,Flotemysost,Dairy Products,20,430.0,Sweden
10627,1997-08-11,Tarte au sucre,Confections,15,739.4999885559082,USA
10627,1997-08-11,Röd Kaviar,Seafood,35,525.0,USA
10628,1997-08-12,Chai,Beverages,25,450.0,France
10629,1997-08-12,Thüringer Rostbratwurst,Meat/Poultry,20,2475.800018310547,Spain
10629,1997-08-12,Wimmers gute Semmelknödel,Grains/Cereals,9,299.25,Spain
10630,1997-08-13,Pâté chinois,Meat/Poultry,12,288.0,Germany
10630,1997-08-13,Lakkalikööri,Beverages,35,630.0,Germany
10631,1997-08-14,Rhönbräu Klosterbier,Beverages,8,62.0,France
10632,1997-08-14,Chang,Beverages,30,570.0,Germany
10632,1997-08-14,Geitost,Dairy Products,20,50.0,Germany
10633,1997-08-15,Queso Manchego La Pastora,Dairy Products,36,1368.0,Austria
10633,1997-08-15,Konbu,Seafood,13,78.0,Austria
10633,1997-08-15,Gumbär Gummibärchen,Confections,35,1093.0499839782715,Austria
10633,1997-08-15,Tarte au sucre,Confections,80,3943.9999389648438,Austria
10634,1997-08-15,Uncle Bob's Organic Dried Pears,Produce,35,1050.0,France
10634,1997-08-15,Carnarvon Tigers,Seafood,50,3125.0,France
10634,1997-08-15,Manjimup Dried Apples,Produce,15,795.0,France
10634,1997-08-15,Rhönbräu Klosterbier,Beverages,2,15.5,France
10635,1997-08-18,Chef Anton's Cajun Seasoning,Condiments,10,220.0,Italy
10635,1997-08-18,Chef Anton's Gumbo Mix,Condiments,15,320.2500057220459,Italy
10635,1997-08-18,Gustaf's Knäckebröd,Grains/Cereals,40,840.0,Italy
10636,1997-08-19,Chef Anton's Cajun Seasoning,Condiments,25,550.0,Finland
10636,1997-08-19,Escargots de Bourgogne,Seafood,6,79.5,Finland
10637,1997-08-19,Queso Cabrales,Dairy Products,10,210.0,Brazil
10637,1997-08-19,Valkoinen suklaa,Confections,25,406.25,Brazil
10637,1997-08-19,Gnocchi di nonna Alice,Grains/Cereals,60,2280.0,Brazil
10638,1997-08-20,Rogede sild,Seafood,20,190.0,Venezuela
10638,1997-08-20,Louisiana Fiery Hot Pepper Sauce,Condiments,21,442.0499839782715,Venezuela
10638,1997-08-20,Mozzarella di Giovanni,Dairy Products,60,2087.999954223633,Venezuela
10639,1997-08-20,Carnarvon Tigers,Seafood,8,500.0,Norway
10640,1997-08-21,Gudbrandsdalsost,Dairy Products,20,720.0,Germany
10640,1997-08-21,Outback Lager,Beverages,15,225.0,Germany
10641,1997-08-22,Chang,Beverages,50,950.0,Venezuela
10641,1997-08-22,Boston Crab Meat,Seafood,60,1103.9999771118164,Venezuela
10642,1997-08-22,Sir Rodney's Scones,Confections,30,300.0,Denmark
10642,1997-08-22,Sirop d'érable,Condiments,20,570.0,Denmark
10643,1997-08-25,Rössle Sauerkraut,Produce,15,683.9999771118164,Germany
10643,1997-08-25,Chartreuse verte,Beverages,21,378.0,Germany
10643,1997-08-25,Spegesild,Seafood,2,24.0,Germany
10644,1997-08-25,Carnarvon Tigers,Seafood,4,250.0,Brazil
10644,1997-08-25,Ipoh Coffee,Beverages,20,920.0,Brazil
10644,1997-08-25,Spegesild,Seafood,21,252.0,Brazil
10645,1997-08-26,Carnarvon Tigers,Seafood,20,1250.0,Brazil
10645,1997-08-26,Inlagd Sill,Seafood,15,285.0,Brazil
10646,1997-08-27,Chai,Beverages,15,270.0,Ireland
10646,1997-08-27,Ikura,Seafood,18,558.0,Ireland
10646,1997-08-27,Flotemysost,Dairy Products,30,645.0,Ireland
10646,1997-08-27,Original Frankfurter grüne Soße,Condiments,35,455.0,Ireland
10647,1997-08-27,Teatime Chocolate Biscuits,Confections,30,275.9999942779541,Brazil
10647,1997-08-27,Chartreuse verte,Beverages,20,360.0,Brazil
10648,1997-08-28,Gustaf's Knäckebröd,Grains/Cereals,15,315.0,Brazil
10648,1997-08-28,Guaraná Fantástica,Beverages,15,67.5,Brazil
10649,1997-08-28,Rössle Sauerkraut,Produce,20,911.9999694824219,Belgium
10649,1997-08-28,Mozzarella di Giovanni,Dairy Products,15,521.9999885559082,Belgium
10650,1997-08-29,Nord-Ost Matjeshering,Seafood,30,776.6999816894531,Brazil
10650,1997-08-29,Perth Pasties,Meat/Poultry,25,819.9999809265137,Brazil
10650,1997-08-29,Tourtière,Meat/Poultry,30,223.4999942779541,Brazil
10651,1997-09-01,Teatime Chocolate Biscuits,Confections,12,110.39999771118164,Germany
10651,1997-09-01,Gustaf's Knäckebröd,Grains/Cereals,20,420.0,Germany
10652,1997-09-01,Nord-Ost Matjeshering,Seafood,2,51.779998779296875,Brazil
10652,1997-09-01,Singaporean Hokkien Fried Mee,Grains/Cereals,20,280.0,Brazil
10653,1997-09-02,Pavlova,Confections,30,523.5000228881836,Germany
10653,1997-09-02,Camembert Pierrot,Dairy Products,20,680.0,Germany
10654,1997-09-02,Chef Anton's Cajun Seasoning,Condiments,12,264.0,Sweden
10654,1997-09-02,Chartreuse verte,Beverages,20,360.0,Sweden
10654,1997-09-02,Tourtière,Meat/Poultry,6,44.69999885559082,Sweden
10655,1997-09-03,Jack's New England Clam Chowder,Seafood,20,192.99999237060547,Italy
10656,1997-09-04,Tofu,Produce,3,69.75,USA
10656,1997-09-04,Gula Malacca,Condiments,28,544.6000213623047,USA
10656,1997-09-04,Zaanse koeken,Confections,6,57.0,USA
10657,1997-09-04,Genen Shouyu,Condiments,50,775.0,USA
10657,1997-09-04,Jack's New England Clam Chowder,Seafood,24,231.59999084472656,USA
10657,1997-09-04,Spegesild,Seafood,45,540.0,USA
10657,1997-09-04,Zaanse koeken,Confections,10,95.0,USA
10657,1997-09-04,Gnocchi di nonna Alice,Grains/Cereals,45,1710.0,USA
10657,1997-09-04,Camembert Pierrot,Dairy Products,30,1020.0,USA
10658,1997-09-05,Sir Rodney's Scones,Confections,60,600.0,Germany
10658,1997-09-05,Boston Crab Meat,Seafood,70,1287.9999732971191,Germany
